No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
12177,13.0,5.0,2.0,6.0,300.0,154.0,26.9,994.2,20.0,0.0,NNW,2.7,Dingling,2014-07-21 08:00:00
12178,11.0,20.0,2.0,8.0,400.0,56.0,27.9,994.5,19.9,0.0,NW,2.3,Dingling,2014-07-21 09:00:00
12179,7.0,17.0,7.0,9.0,400.0,64.0,29.6,994.3,17.8,0.0,NW,3.2,Dingling,2014-07-21 10:00:00
12180,14.0,5.0,11.0,11.0,500.0,66.0,31.3,994.0,18.3,0.0,NW,1.9,Dingling,2014-07-21 11:00:00
12181,17.0,15.0,13.0,14.0,400.0,67.0,31.5,993.9,17.8,0.0,NW,3.0,Dingling,2014-07-21 12:00:00
12182,15.0,18.0,15.0,14.0,400.0,77.0,34.6,993.2,16.0,0.0,NW,4.3,Dingling,2014-07-21 13:00:00
12183,14.0,5.0,9.0,9.0,300.0,99.0,34.0,993.0,14.0,0.0,WNW,3.7,Dingling,2014-07-21 14:00:00
12184,3.0,5.0,6.0,10.0,300.0,113.0,34.4,993.3,14.3,0.0,W,3.7,Dingling,2014-07-21 15:00:00
12185,5.0,13.0,4.0,11.0,300.0,113.0,34.2,993.4,14.7,0.0,NNW,2.6,Dingling,2014-07-21 16:00:00
12186,4.0,20.0,2.0,12.0,200.0,114.0,33.1,993.6,15.1,0.0,WNW,2.7,Dingling,2014-07-21 17:00:00
12187,7.0,5.0,2.0,10.0,200.0,93.0,31.8,994.4,14.0,0.0,NNW,3.8,Dingling,2014-07-21 18:00:00
12188,6.0,5.0,2.0,9.0,200.0,86.0,31.0,995.4,14.2,0.0,NNW,1.8,Dingling,2014-07-21 19:00:00
12189,4.0,10.0,2.0,9.0,200.0,169.0,30.1,996.2,13.4,0.0,N,1.2,Dingling,2014-07-21 20:00:00
12190,3.0,5.0,2.0,9.0,200.0,76.0,29.5,996.4,13.7,0.0,WNW,0.9,Dingling,2014-07-21 21:00:00
12191,3.0,5.0,2.0,9.0,200.0,163.0,29.2,996.1,13.8,0.0,NW,1.7,Dingling,2014-07-21 22:00:00
12192,3.0,5.0,2.0,9.0,200.0,72.0,29.1,996.0,14.1,0.0,N,0.9,Dingling,2014-07-21 23:00:00
12193,3.0,5.0,2.0,11.0,200.0,67.0,28.6,996.3,14.4,0.0,E,0.5,Dingling,2014-07-22 00:00:00
12194,6.0,18.0,2.0,11.0,200.0,59.0,28.6,996.5,14.1,0.0,NNW,1.1,Dingling,2014-07-22 01:00:00
12195,7.0,5.0,2.0,14.0,200.0,60.0,27.8,997.1,15.1,0.0,NW,1.2,Dingling,2014-07-22 02:00:00
12196,5.0,17.0,2.0,17.0,300.0,53.0,28.5,997.1,14.0,0.0,NE,2.4,Dingling,2014-07-22 03:00:00
12197,3.0,9.0,3.0,16.0,300.0,53.0,27.7,997.5,14.7,0.0,NNW,2.4,Dingling,2014-07-22 04:00:00
12198,8.0,25.0,10.0,20.0,400.0,47.0,27.2,997.9,15.2,0.0,NNW,2.4,Dingling,2014-07-22 05:00:00
12199,9.0,27.0,13.0,21.0,400.0,44.0,27.4,997.9,15.1,0.0,NNW,1.4,Dingling,2014-07-22 06:00:00
12200,8.0,22.0,11.0,21.0,400.0,45.0,26.7,998.6,16.6,0.0,WNW,1.3,Dingling,2014-07-22 07:00:00
12201,9.0,19.0,11.0,19.0,400.0,47.0,27.4,998.7,15.7,0.0,NW,1.1,Dingling,2014-07-22 08:00:00
12202,6.0,13.0,9.0,16.0,300.0,56.0,27.4,998.8,15.7,0.0,WNW,1.6,Dingling,2014-07-22 09:00:00
12203,5.0,16.0,6.0,13.0,300.0,61.0,27.9,998.9,15.5,0.0,NE,1.1,Dingling,2014-07-22 10:00:00
12204,3.0,17.0,8.0,13.0,300.0,58.0,28.3,998.6,15.9,0.0,NE,1.6,Dingling,2014-07-22 11:00:00
12205,9.0,21.0,19.0,17.0,400.0,56.0,28.7,998.6,16.6,0.0,N,1.3,Dingling,2014-07-22 12:00:00
12206,13.0,18.0,19.0,21.0,500.0,49.0,28.3,998.4,16.6,0.0,NW,2.0,Dingling,2014-07-22 13:00:00
12207,12.0,45.0,12.0,21.0,400.0,51.0,28.3,998.3,17.5,0.0,WNW,1.5,Dingling,2014-07-22 14:00:00
12208,15.0,27.0,9.0,20.0,400.0,120.0,29.4,997.8,15.9,0.0,NNW,1.2,Dingling,2014-07-22 15:00:00
12209,11.0,9.0,6.0,17.0,400.0,61.0,28.6,997.6,15.2,0.0,NNW,1.8,Dingling,2014-07-22 16:00:00
12210,3.0,10.0,4.0,14.0,400.0,71.0,27.9,997.5,15.9,0.0,NNW,1.8,Dingling,2014-07-22 17:00:00
12211,9.0,10.0,2.0,15.0,300.0,70.0,27.3,997.5,16.0,0.0,NW,0.7,Dingling,2014-07-22 18:00:00
12212,12.0,27.0,7.0,22.0,400.0,63.0,26.9,997.6,15.6,0.0,NNW,1.4,Dingling,2014-07-22 19:00:00
12213,9.0,5.0,11.0,20.0,400.0,140.0,26.6,998.0,15.3,0.0,NNW,1.5,Dingling,2014-07-22 20:00:00
12214,10.0,14.0,8.0,15.0,400.0,72.0,25.9,997.7,15.6,0.0,NW,1.0,Dingling,2014-07-22 21:00:00
12215,10.0,14.0,15.0,17.0,400.0,69.0,26.3,997.5,14.7,0.0,N,1.2,Dingling,2014-07-22 22:00:00
12216,10.0,14.0,16.0,17.0,400.0,70.0,26.4,997.5,15.1,0.0,NNW,1.6,Dingling,2014-07-22 23:00:00
12217,11.0,23.0,15.0,16.0,400.0,68.0,25.6,996.7,15.3,0.0,NNW,1.3,Dingling,2014-07-23 00:00:00
12218,9.0,5.0,23.0,18.0,600.0,61.0,24.9,996.4,15.5,0.0,NNW,0.9,Dingling,2014-07-23 01:00:00
12219,8.0,7.0,13.0,16.0,500.0,62.0,24.3,996.3,15.2,0.0,N,1.1,Dingling,2014-07-23 02:00:00
12220,9.0,19.0,10.0,13.0,400.0,68.0,24.5,996.2,15.1,0.0,N,1.4,Dingling,2014-07-23 03:00:00
12221,6.0,5.0,8.0,14.0,300.0,78.0,24.1,996.1,15.8,0.0,W,0.8,Dingling,2014-07-23 04:00:00
12222,5.0,7.0,9.0,5.0,300.0,163.0,24.6,996.2,15.2,0.0,NNE,1.2,Dingling,2014-07-23 05:00:00
12223,8.0,10.0,19.0,5.0,400.0,71.0,24.9,996.2,15.5,0.0,SW,0.4,Dingling,2014-07-23 06:00:00
12224,11.0,22.0,24.0,7.0,500.0,67.0,25.8,996.8,15.8,0.0,NW,0.6,Dingling,2014-07-23 07:00:00
12225,11.0,17.0,12.0,5.0,400.0,68.0,27.4,996.5,14.4,0.0,WNW,3.6,Dingling,2014-07-23 08:00:00
12226,15.0,26.0,23.0,9.0,600.0,66.0,28.7,995.8,14.1,0.0,WNW,3.0,Dingling,2014-07-23 09:00:00
12227,11.0,23.0,22.0,8.0,600.0,67.0,29.0,995.7,17.5,0.0,WSW,1.9,Dingling,2014-07-23 10:00:00
12228,12.0,34.0,11.0,7.0,500.0,74.0,30.1,995.3,15.8,0.0,SW,1.9,Dingling,2014-07-23 11:00:00
12229,3.0,25.0,8.0,8.0,500.0,168.0,31.1,995.0,14.3,0.0,SW,2.2,Dingling,2014-07-23 12:00:00
12230,15.0,14.0,6.0,7.0,400.0,94.0,31.5,994.4,14.2,0.0,SW,2.1,Dingling,2014-07-23 13:00:00
12231,3.0,51.0,4.0,11.0,400.0,97.0,31.4,993.9,15.0,0.0,WNW,2.6,Dingling,2014-07-23 14:00:00
12232,25.0,18.0,4.0,5.0,400.0,97.80882352941177,32.0,993.2,15.1,0.0,NW,3.6,Dingling,2014-07-23 15:00:00
12233,24.0,12.0,4.0,6.0,400.0,98.61764705882354,31.4,992.9,17.3,0.0,SW,2.2,Dingling,2014-07-23 16:00:00
12234,8.0,56.0,4.0,6.0,400.0,99.42647058823529,31.3,993.0,15.7,0.0,W,1.7,Dingling,2014-07-23 17:00:00
12235,24.0,5.0,7.0,5.0,500.0,100.23529411764706,31.0,993.1,14.6,0.0,WNW,3.4,Dingling,2014-07-23 18:00:00
12236,17.0,25.0,8.0,2.0,400.0,101.04411764705883,30.5,993.7,15.0,0.0,NW,1.7,Dingling,2014-07-23 19:00:00
12237,15.0,29.0,6.0,2.0,400.0,101.8529411764706,29.6,994.3,15.0,0.0,N,1.3,Dingling,2014-07-23 20:00:00
12238,15.0,31.0,6.0,2.0,400.0,102.66176470588235,29.1,994.4,15.2,0.0,NW,1.5,Dingling,2014-07-23 21:00:00
12239,20.0,36.0,6.0,2.0,400.0,103.47058823529412,28.0,994.5,16.0,0.0,NNW,1.5,Dingling,2014-07-23 22:00:00
12240,20.0,25.0,6.0,2.0,400.0,104.27941176470588,29.6,994.6,14.6,0.0,NW,3.9,Dingling,2014-07-23 23:00:00
12241,21.0,33.0,7.0,3.0,500.0,105.08823529411765,27.3,994.6,18.3,0.0,E,1.4,Dingling,2014-07-24 00:00:00
12242,23.0,48.0,5.0,7.0,500.0,105.8970588235294,26.6,994.4,19.2,0.0,ESE,0.9,Dingling,2014-07-24 01:00:00
12243,19.0,30.0,4.0,6.0,500.0,106.70588235294117,26.1,994.4,18.8,0.0,WSW,0.6,Dingling,2014-07-24 02:00:00
12244,16.0,27.0,5.0,20.0,500.0,107.51470588235294,25.9,994.7,19.1,0.0,E,2.3,Dingling,2014-07-24 03:00:00
12245,19.0,36.0,5.0,8.0,500.0,108.32352941176471,25.2,994.9,19.1,0.0,E,1.3,Dingling,2014-07-24 04:00:00
12246,21.0,38.0,5.0,42.0,600.0,109.13235294117646,24.5,995.5,19.8,0.0,W,1.7,Dingling,2014-07-24 05:00:00
12247,25.0,68.0,5.0,45.0,600.0,109.94117647058823,24.9,996.5,19.9,0.0,S,1.1,Dingling,2014-07-24 06:00:00
12248,44.0,153.0,3.0,61.0,800.0,110.75,25.6,997.0,19.7,0.0,NNE,0.9,Dingling,2014-07-24 07:00:00
12249,59.0,143.0,3.0,64.0,900.0,111.55882352941177,25.6,997.0,19.9,0.0,WSW,0.8,Dingling,2014-07-24 08:00:00
12250,65.0,122.0,3.0,58.0,800.0,112.36764705882354,26.2,997.3,20.8,0.0,NNW,1.1,Dingling,2014-07-24 09:00:00
12251,63.0,122.0,4.0,48.0,800.0,113.17647058823529,26.4,998.2,20.0,0.0,ESE,1.9,Dingling,2014-07-24 10:00:00
12252,66.0,138.0,2.0,39.0,800.0,113.98529411764706,26.2,998.4,19.3,0.0,SE,1.0,Dingling,2014-07-24 11:00:00
12253,47.5,71.5,3.0,11.0,800.0,114.79411764705883,26.4,997.8,20.0,0.0,NW,1.1,Dingling,2014-07-24 12:00:00
12254,29.0,5.0,2.0,27.0,800.0,115.60294117647058,27.5,997.5,19.3,0.0,N,1.3,Dingling,2014-07-24 13:00:00
12255,48.0,120.0,4.0,28.0,800.0,116.41176470588235,29.1,997.0,18.5,0.0,N,1.2,Dingling,2014-07-24 14:00:00
12256,33.0,130.0,7.0,10.0,700.0,117.22058823529412,30.4,996.4,17.5,0.0,S,1.6,Dingling,2014-07-24 15:00:00
12257,28.0,57.0,8.0,7.0,600.0,118.02941176470588,30.1,995.9,18.8,0.0,SSE,2.7,Dingling,2014-07-24 16:00:00
12258,25.0,5.0,6.0,5.0,600.0,118.83823529411765,29.7,996.1,18.5,0.0,SSE,2.3,Dingling,2014-07-24 17:00:00
12259,44.0,5.0,6.0,10.0,700.0,119.64705882352942,28.9,996.6,19.2,0.0,ESE,1.6,Dingling,2014-07-24 18:00:00
12260,47.0,17.0,7.0,27.0,700.0,120.45588235294117,28.2,997.6,17.1,0.0,ESE,2.1,Dingling,2014-07-24 19:00:00
12261,41.0,119.0,6.0,22.0,700.0,121.26470588235294,27.4,998.6,17.8,0.0,SSE,1.6,Dingling,2014-07-24 20:00:00
12262,31.0,70.0,2.0,16.0,600.0,122.07352941176471,26.2,998.8,17.6,0.0,ESE,1.1,Dingling,2014-07-24 21:00:00
12263,31.0,47.0,2.0,15.0,600.0,122.88235294117646,25.2,998.9,17.1,0.0,NNW,1.0,Dingling,2014-07-24 22:00:00
12264,34.0,35.0,2.0,15.0,600.0,123.69117647058823,24.0,998.4,17.0,0.0,NE,2.1,Dingling,2014-07-24 23:00:00
12265,41.0,39.0,2.0,15.0,700.0,124.5,22.9,998.0,17.4,0.0,WNW,1.6,Dingling,2014-07-25 00:00:00
12266,41.0,57.0,2.0,13.0,800.0,125.30882352941177,22.1,998.2,17.0,0.0,NNW,1.2,Dingling,2014-07-25 01:00:00
12267,47.0,42.0,2.0,12.0,700.0,126.11764705882354,20.9,997.7,16.9,0.0,NNW,1.8,Dingling,2014-07-25 02:00:00
12268,51.0,58.0,2.0,10.0,700.0,126.92647058823529,20.7,997.5,16.5,0.0,NW,0.9,Dingling,2014-07-25 03:00:00
12269,51.0,16.0,2.0,8.0,800.0,127.73529411764706,20.4,997.8,16.6,0.0,ENE,0.8,Dingling,2014-07-25 04:00:00
12270,49.0,93.0,2.0,16.0,900.0,128.5441176470588,20.2,998.1,16.4,0.0,NNW,1.4,Dingling,2014-07-25 05:00:00
12271,50.0,132.0,2.0,14.0,900.0,129.35294117647058,22.4,998.3,16.9,0.0,NNW,1.2,Dingling,2014-07-25 06:00:00
12272,44.0,109.0,2.0,14.0,1000.0,130.16176470588235,24.7,998.1,17.4,0.0,NW,1.0,Dingling,2014-07-25 07:00:00
12273,44.0,138.0,8.0,12.0,1000.0,130.97058823529412,27.7,997.6,18.1,0.0,WSW,2.0,Dingling,2014-07-25 08:00:00
12274,37.0,66.0,10.0,13.0,1000.0,131.77941176470588,30.2,997.3,17.3,0.0,S,1.8,Dingling,2014-07-25 09:00:00
12275,41.0,151.0,5.0,16.0,700.0,132.58823529411765,31.7,996.9,17.2,0.0,SE,2.6,Dingling,2014-07-25 10:00:00
12276,36.0,171.0,5.0,19.0,700.0,133.39705882352942,32.2,996.5,16.5,0.0,SSE,2.9,Dingling,2014-07-25 11:00:00
12277,47.0,261.0,6.0,21.0,900.0,134.20588235294116,33.4,996.0,15.4,0.0,S,1.4,Dingling,2014-07-25 12:00:00
12278,31.5,138.5,5.0,15.0,800.0,135.01470588235293,34.2,995.6,15.6,0.0,W,1.0,Dingling,2014-07-25 13:00:00
12279,16.0,16.0,3.0,10.0,500.0,135.8235294117647,34.7,995.3,15.1,0.0,SE,1.8,Dingling,2014-07-25 14:00:00
12280,28.0,16.0,4.0,9.0,500.0,136.63235294117646,34.7,995.0,14.6,0.0,SSE,2.8,Dingling,2014-07-25 15:00:00
12281,26.0,26.0,3.0,10.0,500.0,137.44117647058823,34.6,994.7,14.5,0.0,S,1.6,Dingling,2014-07-25 16:00:00
12282,29.0,29.0,2.0,10.0,500.0,138.25,33.6,994.8,15.6,0.0,SSE,3.1,Dingling,2014-07-25 17:00:00
12283,31.0,47.0,2.0,14.0,500.0,139.05882352941177,32.0,995.3,15.9,0.0,SSE,2.1,Dingling,2014-07-25 18:00:00
12284,37.0,77.0,3.0,28.0,700.0,139.86764705882354,30.6,996.1,15.8,0.0,SSE,2.7,Dingling,2014-07-25 19:00:00
12285,45.0,89.0,3.0,27.0,800.0,140.6764705882353,29.8,997.1,15.9,0.0,ESE,1.6,Dingling,2014-07-25 20:00:00
12286,49.0,91.0,2.0,24.0,900.0,141.48529411764707,29.1,997.5,14.9,0.0,E,1.2,Dingling,2014-07-25 21:00:00
12287,49.0,78.0,2.0,21.0,900.0,142.29411764705884,27.5,997.8,15.2,0.0,NNW,1.5,Dingling,2014-07-25 22:00:00
12288,52.0,79.0,2.0,19.0,900.0,143.10294117647058,27.1,997.6,15.1,0.0,NE,1.1,Dingling,2014-07-25 23:00:00
12289,50.0,72.0,2.0,17.0,900.0,143.91176470588235,26.1,997.8,15.5,0.0,WNW,1.1,Dingling,2014-07-26 00:00:00
12290,51.0,71.0,2.0,18.0,900.0,144.72058823529412,24.7,997.8,15.6,0.0,NW,1.4,Dingling,2014-07-26 01:00:00
12291,53.0,73.0,2.0,16.0,900.0,145.52941176470588,24.1,998.0,15.6,0.0,NW,0.7,Dingling,2014-07-26 02:00:00
12292,51.0,67.0,2.0,16.0,900.0,146.33823529411765,23.3,998.5,15.9,0.0,NNW,1.4,Dingling,2014-07-26 03:00:00
12293,55.0,72.0,2.0,19.0,900.0,147.14705882352942,22.2,999.0,15.8,0.0,NNW,1.8,Dingling,2014-07-26 04:00:00
12294,56.0,75.0,2.0,19.0,900.0,147.95588235294116,22.8,999.5,15.6,0.0,NNE,1.6,Dingling,2014-07-26 05:00:00
12295,56.0,75.0,2.0,17.0,900.0,148.76470588235293,24.3,1000.2,16.0,0.0,NW,1.2,Dingling,2014-07-26 06:00:00
12296,59.0,78.0,2.0,16.0,1000.0,149.5735294117647,26.5,1000.4,16.1,0.0,N,0.9,Dingling,2014-07-26 07:00:00
12297,65.0,90.0,3.0,35.0,1000.0,150.38235294117646,28.3,1000.6,17.2,0.0,SW,1.7,Dingling,2014-07-26 08:00:00
12298,64.0,100.0,4.0,35.0,1100.0,151.19117647058823,30.0,1000.6,17.5,0.0,SSE,2.6,Dingling,2014-07-26 09:00:00
12299,76.0,127.0,6.0,35.0,1200.0,152.0,31.4,1000.4,18.0,0.0,ESE,2.3,Dingling,2014-07-26 10:00:00
12300,81.0,148.0,6.0,44.0,1200.0,190.0,32.2,1000.1,19.1,0.0,E,2.8,Dingling,2014-07-26 11:00:00
12301,100.0,159.0,8.0,24.0,1300.0,253.0,33.4,999.4,18.7,0.0,SSW,2.4,Dingling,2014-07-26 12:00:00
12302,101.0,141.0,7.0,21.0,1200.0,278.0,34.6,999.0,18.6,0.0,S,1.8,Dingling,2014-07-26 13:00:00
12303,87.0,125.0,5.0,23.0,1100.0,320.0,35.3,998.5,18.4,0.0,SSE,2.3,Dingling,2014-07-26 14:00:00
12304,94.0,153.0,5.0,29.0,1200.0,400.0,35.1,998.1,16.9,0.0,SSE,3.1,Dingling,2014-07-26 15:00:00
12305,105.0,149.0,7.0,26.0,1200.0,387.0,34.8,997.8,16.2,0.0,SSE,4.0,Dingling,2014-07-26 16:00:00
12306,61.0,103.0,8.0,16.0,800.0,287.0,33.8,997.9,16.6,0.0,SE,3.2,Dingling,2014-07-26 17:00:00
12307,66.0,126.0,11.0,16.0,900.0,279.0,32.8,998.4,16.6,0.0,SSE,2.6,Dingling,2014-07-26 18:00:00
12308,79.0,145.0,17.0,20.0,1100.0,285.0,32.0,998.9,16.7,0.0,SE,1.4,Dingling,2014-07-26 19:00:00
12309,81.0,139.0,17.0,21.0,1100.0,269.0,31.3,999.7,16.9,0.0,ESE,1.8,Dingling,2014-07-26 20:00:00
12310,77.0,131.0,12.0,23.0,1000.0,225.0,30.6,1000.0,16.6,0.0,ESE,2.0,Dingling,2014-07-26 21:00:00
12311,73.0,120.0,10.0,19.0,1000.0,199.0,29.5,1000.3,17.0,0.0,ENE,1.8,Dingling,2014-07-26 22:00:00
12312,68.0,105.0,5.0,18.0,900.0,151.0,28.6,1000.6,16.8,0.0,NE,1.5,Dingling,2014-07-26 23:00:00
12313,65.0,97.0,4.0,17.0,800.0,139.0,27.0,1000.9,16.9,0.0,NE,1.1,Dingling,2014-07-27 00:00:00
12314,65.0,98.0,4.0,16.0,800.0,128.0,26.6,1001.0,16.8,0.0,NNE,1.2,Dingling,2014-07-27 01:00:00
12315,68.0,96.0,5.0,16.0,800.0,125.0,26.1,1001.0,16.6,0.0,ENE,1.4,Dingling,2014-07-27 02:00:00
12316,69.0,94.0,3.0,17.0,800.0,113.0,25.1,1001.1,16.8,0.0,NW,1.4,Dingling,2014-07-27 03:00:00
12317,70.0,90.0,2.0,16.0,800.0,86.0,24.7,1001.3,16.7,0.0,NW,1.1,Dingling,2014-07-27 04:00:00
12318,71.0,90.0,3.0,19.0,800.0,80.0,23.8,1001.5,16.8,0.0,NNW,0.7,Dingling,2014-07-27 05:00:00
12319,74.0,95.0,3.0,21.0,800.0,72.0,24.4,1001.8,17.4,0.0,NNW,1.2,Dingling,2014-07-27 06:00:00
12320,76.0,101.0,4.0,22.0,800.0,68.0,26.8,1001.8,17.3,0.0,W,1.2,Dingling,2014-07-27 07:00:00
12321,82.0,121.0,5.0,28.0,800.0,69.0,28.4,1001.6,17.6,0.0,SW,1.7,Dingling,2014-07-27 08:00:00
12322,93.0,132.0,11.0,29.0,800.0,105.0,30.0,1001.3,17.1,0.0,SSE,0.9,Dingling,2014-07-27 09:00:00
12323,94.0,139.0,11.0,28.0,800.0,141.0,30.9,1000.8,17.2,0.0,SSE,3.0,Dingling,2014-07-27 10:00:00
12324,112.0,174.0,12.0,42.0,900.0,168.0,32.6,1000.1,18.0,0.0,W,1.3,Dingling,2014-07-27 11:00:00
12325,132.0,184.0,17.0,28.0,1000.0,236.0,33.7,999.0,18.2,0.0,SE,2.1,Dingling,2014-07-27 12:00:00
12326,129.0,179.0,16.0,27.0,1000.0,278.0,34.9,998.0,17.6,0.0,ESE,3.1,Dingling,2014-07-27 13:00:00
12327,136.0,205.0,16.0,35.0,1100.0,337.0,35.5,997.0,17.7,0.0,S,2.9,Dingling,2014-07-27 14:00:00
12328,137.0,195.0,28.0,29.0,1300.0,351.0,35.3,996.3,18.4,0.0,SSE,2.3,Dingling,2014-07-27 15:00:00
12329,128.0,183.0,36.0,20.0,1400.0,322.0,35.0,995.7,18.6,0.0,SSE,2.2,Dingling,2014-07-27 16:00:00
12330,121.0,188.0,26.0,20.0,1300.0,306.0,33.7,995.5,18.6,0.0,SSE,2.9,Dingling,2014-07-27 17:00:00
12331,116.0,175.0,18.0,21.0,1100.0,286.0,32.8,995.6,18.9,0.0,SSE,2.1,Dingling,2014-07-27 18:00:00
12332,119.0,175.0,16.0,23.0,1100.0,269.0,31.8,995.9,19.1,0.0,ESE,1.6,Dingling,2014-07-27 19:00:00
12333,117.0,177.0,13.0,26.0,1000.0,244.0,31.1,996.5,19.1,0.0,ESE,1.7,Dingling,2014-07-27 20:00:00
12334,119.0,171.0,10.0,22.0,1000.0,204.0,30.3,996.5,19.0,0.0,E,2.0,Dingling,2014-07-27 21:00:00
12335,119.0,165.0,8.0,20.0,1000.0,183.0,29.2,996.4,18.9,0.0,NNE,1.0,Dingling,2014-07-27 22:00:00
12336,117.0,145.0,6.0,18.0,1000.0,164.0,27.9,996.4,18.9,0.0,N,1.0,Dingling,2014-07-27 23:00:00
12337,120.0,148.0,6.0,17.0,1000.0,169.0,27.4,996.1,18.9,0.0,N,0.9,Dingling,2014-07-28 00:00:00
12338,122.0,141.0,4.0,17.0,1000.0,141.0,26.3,996.2,18.9,0.0,WNW,1.4,Dingling,2014-07-28 01:00:00
12339,120.0,141.0,4.0,16.0,1000.0,135.0,26.1,996.2,18.5,0.0,N,0.8,Dingling,2014-07-28 02:00:00
12340,126.0,138.0,3.0,16.0,1000.0,127.0,25.8,996.4,18.7,0.0,NNE,0.7,Dingling,2014-07-28 03:00:00
12341,123.0,137.0,3.0,17.0,900.0,122.0,24.1,996.6,18.7,0.0,SW,0.3,Dingling,2014-07-28 04:00:00
12342,125.0,137.0,3.0,18.0,900.0,100.0,24.5,996.9,19.1,0.0,N,1.0,Dingling,2014-07-28 05:00:00
12343,126.0,137.0,3.0,19.0,900.0,84.0,25.1,997.2,19.2,0.0,W,0.8,Dingling,2014-07-28 06:00:00
12344,130.0,142.0,3.0,20.0,900.0,74.0,26.6,997.1,19.7,0.0,SSW,0.8,Dingling,2014-07-28 07:00:00
12345,136.0,150.0,5.0,23.0,900.0,69.0,27.9,997.0,19.9,0.0,SW,0.9,Dingling,2014-07-28 08:00:00
12346,142.0,154.0,7.0,24.0,900.0,91.0,29.7,996.7,21.1,0.0,SE,1.4,Dingling,2014-07-28 09:00:00
12347,148.0,158.0,7.0,21.0,900.0,129.0,30.6,996.0,20.8,0.0,SE,3.0,Dingling,2014-07-28 10:00:00
12348,163.0,182.0,7.0,26.0,1000.0,170.0,32.0,995.6,20.6,0.0,SE,2.5,Dingling,2014-07-28 11:00:00
12349,170.0,182.0,8.0,21.0,1000.0,220.0,33.9,994.6,19.9,0.0,E,2.3,Dingling,2014-07-28 12:00:00
12350,175.0,188.0,8.0,28.0,1100.0,292.0,35.5,993.9,17.2,0.0,SSE,3.8,Dingling,2014-07-28 13:00:00
12351,160.0,176.0,10.0,30.0,1200.0,334.0,35.9,993.4,14.5,0.0,S,4.5,Dingling,2014-07-28 14:00:00
12352,100.0,94.0,19.0,15.0,1000.0,255.0,35.3,992.5,18.4,0.0,SSE,2.5,Dingling,2014-07-28 15:00:00
12353,78.0,126.0,15.0,14.0,800.0,244.0,34.9,992.2,18.0,0.0,SSE,3.6,Dingling,2014-07-28 16:00:00
12354,88.0,148.0,11.0,16.0,800.0,253.0,33.4,992.2,19.5,0.0,SSE,3.0,Dingling,2014-07-28 17:00:00
12355,86.0,134.0,7.0,15.0,700.0,219.0,32.3,992.7,19.5,0.0,S,3.7,Dingling,2014-07-28 18:00:00
12356,94.0,143.0,6.0,17.0,700.0,205.0,31.4,993.2,19.7,0.0,SSE,2.8,Dingling,2014-07-28 19:00:00
12357,100.0,143.0,6.0,18.0,800.0,197.0,31.0,993.8,20.0,0.0,SE,1.7,Dingling,2014-07-28 20:00:00
12358,109.0,139.0,6.0,18.0,800.0,183.0,30.4,994.0,20.0,0.0,ESE,1.3,Dingling,2014-07-28 21:00:00
12359,104.0,130.0,5.0,18.0,800.0,160.0,29.9,994.1,20.2,0.0,E,1.8,Dingling,2014-07-28 22:00:00
12360,100.0,115.0,3.0,18.0,800.0,125.0,29.0,994.2,20.2,0.0,SSE,0.7,Dingling,2014-07-28 23:00:00
12361,100.0,107.0,2.0,18.0,700.0,105.0,28.2,994.0,20.2,0.0,SSE,0.6,Dingling,2014-07-29 00:00:00
12362,100.0,104.0,2.0,19.0,700.0,88.0,26.6,994.3,20.2,0.0,ENE,1.5,Dingling,2014-07-29 01:00:00
12363,102.0,107.0,2.0,19.0,800.0,90.0,27.1,994.2,20.7,0.0,ENE,1.0,Dingling,2014-07-29 02:00:00
12364,104.0,108.0,2.0,18.0,700.0,82.0,27.1,994.7,20.7,0.0,E,1.7,Dingling,2014-07-29 03:00:00
12365,110.0,116.0,2.0,21.0,700.0,70.0,26.6,994.9,20.7,0.0,E,1.0,Dingling,2014-07-29 04:00:00
12366,113.0,111.0,2.0,17.0,700.0,70.0,26.4,995.1,20.7,0.0,E,1.4,Dingling,2014-07-29 05:00:00
12367,115.0,114.0,2.0,21.0,700.0,54.0,26.7,995.6,21.0,0.0,E,2.0,Dingling,2014-07-29 06:00:00
12368,118.0,127.0,2.0,21.0,800.0,45.0,27.3,995.7,21.1,0.0,SSE,2.2,Dingling,2014-07-29 07:00:00
12369,127.0,155.0,2.0,24.0,800.0,62.0,28.9,995.4,21.4,0.0,ESE,2.9,Dingling,2014-07-29 08:00:00
12370,156.0,188.0,7.0,30.0,900.0,102.0,30.7,995.2,21.2,0.0,SSE,3.0,Dingling,2014-07-29 09:00:00
12371,166.0,190.0,9.0,30.0,1000.0,145.0,31.7,995.0,20.6,0.0,SSE,4.0,Dingling,2014-07-29 10:00:00
12372,161.0,165.0,6.0,24.0,900.0,180.0,32.6,994.3,19.8,0.0,SE,4.6,Dingling,2014-07-29 11:00:00
12373,117.0,116.0,2.0,14.0,700.0,199.0,32.7,994.0,19.6,0.0,SE,4.1,Dingling,2014-07-29 12:00:00
12374,110.0,119.0,2.0,12.0,700.0,204.0,33.2,993.4,18.9,0.0,SSE,2.5,Dingling,2014-07-29 13:00:00
12375,98.0,116.0,2.0,11.0,700.0,199.0,33.3,992.6,19.0,0.0,SSE,3.7,Dingling,2014-07-29 14:00:00
